"ega_stable_id";"male";"female";"unknown";"total";"date_study";"repository"
"EGAS00001005107";"51";"40";"15";"106";"2021-03-10";"EGA"
"EGAS00001005108";"140";"94";"0";"234";"2021-03-10";"EGA"
"EGAS00001005109";"72";"150";"0";"222";"2021-03-10";"EGA"
"EGAS00001005110";"0";"0";"1";"1";"2021-03-10";"EGA"
"EGAS00001005115";"0";"18";"0";"18";"2021-03-12";"EGA"
"EGAS00001005116";"0";"3";"0";"3";"2021-03-13";"EGA"
"EGAS00001005121";"2";"2";"22";"26";"2021-03-15";"EGA"
"EGAS00001005125";"20";"22";"0";"42";"2021-03-16";"EGA"
"EGAS00001005127";"207";"136";"3";"346";"2021-03-17";"EGA"
"EGAS00001005128";"0";"27";"0";"27";"2021-03-17";"EGA"
"EGAS00001005130";"0";"27";"0";"27";"2021-03-17";"EGA"
"EGAS00001005132";"141";"108";"0";"249";"2021-03-18";"EGA"
"EGAS00001005134";"0";"13";"0";"13";"2021-03-19";"EGA"
"EGAS00001005137";"17";"0";"0";"17";"2021-03-22";"EGA"
"EGAS00001005138";"0";"32";"0";"32";"2021-03-22";"EGA"
"EGAS00001005140";"15";"13";"0";"28";"2021-03-22";"EGA"
"EGAS00001005147";"63";"3";"0";"66";"2021-03-25";"EGA"
"EGAS00001005151";"0";"0";"4";"4";"2021-03-25";"EGA"
"EGAS00001005159";"0";"0";"56";"56";"2021-03-28";"EGA"
"EGAS00001005160";"0";"0";"64";"64";"2021-03-28";"EGA"
"EGAS00001005161";"0";"0";"52";"52";"2021-03-28";"EGA"
"EGAS00001005171";"0";"0";"1243";"1243";"2021-03-30";"EGA"
"EGAS00001005173";"0";"26";"0";"26";"2021-03-31";"EGA"
"EGAS00001005174";"0";"0";"2";"2";"2021-04-01";"EGA"
"EGAS00001005178";"0";"1";"0";"1";"2021-04-01";"EGA"
"EGAS00001005180";"12";"10";"0";"22";"2021-04-02";"EGA"
"EGAS00001005181";"1";"0";"0";"1";"2021-04-02";"EGA"
"EGAS00001005182";"17";"21";"0";"38";"2021-04-06";"EGA"
"EGAS00001005187";"17";"30";"0";"47";"2021-04-07";"EGA"
"EGAS00001005188";"0";"182";"0";"182";"2021-04-07";"EGA"
"EGAS00001005199";"19";"53";"0";"72";"2021-04-12";"EGA"
"EGAS00001005201";"7";"9";"0";"16";"2021-04-12";"EGA"
"EGAS00001005202";"3";"8";"17";"28";"2021-04-12";"EGA"
"EGAS00001005204";"146";"0";"0";"146";"2021-04-15";"EGA"
"EGAS00001005206";"14";"0";"0";"14";"2021-04-15";"EGA"
"EGAS00001005214";"6";"0";"0";"6";"2021-04-15";"EGA"
"EGAS00001005215";"6";"0";"0";"6";"2021-04-15";"EGA"
"EGAS00001005220";"0";"4";"0";"4";"2021-04-16";"EGA"
"EGAS00001005221";"39";"5";"0";"44";"2021-04-16";"EGA"
"EGAS00001005222";"54";"12";"0";"66";"2021-04-16";"EGA"
"EGAS00001005224";"0";"0";"5";"5";"2021-04-16";"EGA"
"EGAS00001005225";"18";"48";"0";"66";"2021-04-18";"EGA"
"EGAS00001005230";"0";"0";"661";"661";"2021-04-22";"EGA"
"EGAS00001005232";"90";"143";"16";"249";"2021-04-23";"EGA"
"EGAS00001005234";"2";"4";"0";"6";"2021-04-25";"EGA"
"EGAS00001005237";"16";"9";"0";"25";"2021-04-26";"EGA"
"EGAS00001005242";"221";"539";"0";"760";"2021-04-27";"EGA"
"EGAS00001005243";"10";"7";"0";"17";"2021-04-27";"EGA"
"EGAS00001005245";"9";"31";"0";"40";"2021-04-27";"EGA"
"EGAS00001005248";"0";"0";"182";"182";"2021-04-27";"EGA"
"EGAS00001005255";"0";"0";"43";"43";"2021-05-03";"EGA"
"EGAS00001005256";"0";"0";"3";"3";"2021-05-03";"EGA"
"EGAS00001005258";"10";"1";"0";"11";"2021-05-04";"EGA"
"EGAS00001005263";"96";"180";"0";"276";"2021-05-05";"EGA"
"EGAS00001005268";"0";"0";"142";"142";"2021-05-05";"EGA"
"EGAS00001005274";"23";"16";"0";"39";"2021-05-07";"EGA"
"EGAS00001005276";"12";"24";"0";"36";"2021-05-07";"EGA"
"EGAS00001005277";"57";"0";"0";"57";"2021-05-10";"EGA"
"EGAS00001005280";"8";"3";"0";"11";"2021-05-10";"EGA"
"EGAS00001005281";"0";"5";"1";"6";"2021-05-11";"EGA"
"EGAS00001005286";"0";"0";"19";"19";"2021-05-11";"EGA"
"EGAS00001005299";"82";"16";"0";"98";"2021-05-14";"EGA"
"EGAS00001005300";"645";"373";"0";"1018";"2021-05-15";"EGA"
"EGAS00001005303";"25";"14";"0";"39";"2021-05-17";"EGA"
"EGAS00001005304";"6373";"4493";"4";"10870";"2021-05-17";"EGA"
"EGAS00001005305";"17";"7";"0";"24";"2021-05-18";"EGA"
"EGAS00001005312";"294";"229";"0";"523";"2021-05-19";"EGA"
"EGAS00001005313";"0";"4";"0";"4";"2021-05-19";"EGA"
"EGAS00001005314";"28";"46";"0";"74";"2021-05-19";"EGA"
"EGAS00001005317";"99";"84";"1";"184";"2021-05-19";"EGA"
"EGAS00001005319";"0";"0";"491";"491";"2021-05-20";"EGA"
"EGAS00001005320";"0";"6";"0";"6";"2021-05-21";"EGA"
"EGAS00001005321";"13";"9";"0";"22";"2021-05-21";"EGA"
"EGAS00001005323";"0";"1092";"0";"1092";"2021-05-25";"EGA"
"EGAS00001005325";"0";"0";"19";"19";"2021-05-26";"EGA"
"EGAS00001005326";"46";"33";"0";"79";"2021-05-26";"EGA"
"EGAS00001005328";"70";"12";"0";"82";"2021-05-26";"EGA"
"EGAS00001005329";"0";"0";"229";"229";"2021-05-26";"EGA"
"EGAS00001005331";"6";"0";"0";"6";"2021-05-27";"EGA"
"EGAS00001005332";"476";"292";"0";"768";"2021-05-27";"EGA"
"EGAS00001005339";"56";"58";"0";"114";"2021-05-28";"EGA"
"EGAS00001005340";"420";"452";"0";"872";"2021-05-28";"EGA"
"EGAS00001005341";"23";"64";"0";"87";"2021-05-28";"EGA"
"EGAS00001005343";"310";"96";"0";"406";"2021-06-01";"EGA"
"EGAS00001005345";"1";"0";"0";"1";"2021-06-01";"EGA"
"EGAS00001005346";"3";"1";"0";"4";"2021-06-01";"EGA"
"EGAS00001005347";"0";"0";"6";"6";"2021-06-01";"EGA"
"EGAS00001005348";"1055";"1350";"5";"2410";"2021-06-01";"EGA"
"EGAS00001005350";"58";"72";"0";"130";"2021-06-01";"EGA"
"EGAS00001005352";"35";"4";"0";"39";"2021-06-02";"EGA"
"EGAS00001005354";"2";"1";"0";"3";"2021-06-02";"EGA"
"EGAS00001005355";"2";"0";"0";"2";"2021-06-02";"EGA"
"EGAS00001005356";"54";"55";"0";"109";"2021-06-02";"EGA"
"EGAS00001005357";"2";"2";"0";"4";"2021-06-02";"EGA"
"EGAS00001005358";"0";"8";"0";"8";"2021-06-03";"EGA"
"EGAS00001005359";"210";"126";"60";"396";"2021-06-03";"EGA"
"EGAS00001005363";"5";"10";"0";"15";"2021-06-07";"EGA"
"EGAS00001005366";"6";"0";"0";"6";"2021-06-07";"EGA"
"EGAS00001005368";"1";"0";"0";"1";"2021-06-08";"EGA"
"EGAS00001005369";"46";"47";"0";"93";"2021-06-08";"EGA"
"EGAS00001005372";"2";"1";"0";"3";"2021-06-10";"EGA"
"EGAS00001005373";"12429";"15593";"0";"28022";"2021-06-10";"EGA"
"EGAS00001005376";"378";"462";"148";"988";"2021-06-11";"EGA"
"EGAS00001005377";"0";"0";"8";"8";"2021-06-11";"EGA"
"EGAS00001005378";"25";"27";"0";"52";"2021-06-11";"EGA"
"EGAS00001005379";"68";"107";"2";"177";"2021-06-11";"EGA"
"EGAS00001005380";"0";"0";"11";"11";"2021-06-11";"EGA"
"EGAS00001005384";"11";"8";"0";"19";"2021-06-14";"EGA"
"EGAS00001005387";"7";"8";"1";"16";"2021-06-14";"EGA"
"EGAS00001005392";"12";"12";"0";"24";"2021-06-16";"EGA"
"EGAS00001005393";"28";"30";"0";"58";"2021-06-16";"EGA"
"EGAS00001005394";"0";"0";"161";"161";"2021-06-16";"EGA"
"EGAS00001005395";"0";"20";"0";"20";"2021-06-17";"EGA"
"EGAS00001005396";"9";"9";"0";"18";"2021-06-17";"EGA"
"EGAS00001005398";"2";"0";"0";"2";"2021-06-17";"EGA"
"EGAS00001005399";"33";"0";"0";"33";"2021-06-17";"EGA"
"EGAS00001005401";"44";"49";"6";"99";"2021-06-18";"EGA"
"EGAS00001005402";"8";"36";"0";"44";"2021-06-21";"EGA"
"EGAS00001005403";"11";"5";"0";"16";"2021-06-21";"EGA"
"EGAS00001005405";"5";"0";"1";"6";"2021-06-21";"EGA"
"EGAS00001005407";"0";"0";"5";"5";"2021-06-22";"EGA"
"EGAS00001005408";"0";"0";"96";"96";"2021-06-22";"EGA"
"EGAS00001005411";"215";"167";"0";"382";"2021-06-22";"EGA"
"EGAS00001005412";"4003";"3278";"0";"7281";"2021-06-22";"EGA"
"EGAS00001005414";"0";"36";"0";"36";"2021-06-22";"EGA"
"EGAS00001005417";"355";"200";"0";"555";"2021-06-24";"EGA"
"EGAS00001005418";"0";"0";"8";"8";"2021-06-28";"EGA"
"EGAS00001005420";"27";"27";"19";"73";"2021-06-28";"EGA"
"EGAS00001005421";"1271";"679";"0";"1950";"2021-06-28";"EGA"
"EGAS00001005422";"115";"106";"0";"221";"2021-06-28";"EGA"
"EGAS00001005424";"0";"0";"27";"27";"2021-06-29";"EGA"
"EGAS00001005430";"55";"30";"0";"85";"2021-07-01";"EGA"
"EGAS00001005431";"268";"169";"0";"437";"2021-07-01";"EGA"
"EGAS00001005432";"268";"169";"0";"437";"2021-07-01";"EGA"
"EGAS00001005433";"268";"169";"0";"437";"2021-07-01";"EGA"
"EGAS00001005434";"74";"59";"0";"133";"2021-07-01";"EGA"
"EGAS00001005435";"309";"234";"2";"545";"2021-07-02";"EGA"
"EGAS00001005436";"0";"0";"346";"346";"2021-07-02";"EGA"
"EGAS00001005437";"434";"228";"0";"662";"2021-07-02";"EGA"
"EGAS00001005448";"0";"0";"3";"3";"2021-07-06";"EGA"
"EGAS00001005453";"0";"0";"287";"287";"2021-07-06";"EGA"
"EGAS00001005454";"0";"0";"62";"62";"2021-07-07";"EGA"
"EGAS00001005455";"0";"96";"0";"96";"2021-07-07";"EGA"
"EGAS00001005457";"0";"0";"818";"818";"2021-07-11";"EGA"
"EGAS00001005458";"821";"971";"0";"1792";"2021-07-12";"EGA"
"EGAS00001005461";"43";"43";"0";"86";"2021-07-12";"EGA"
"EGAS00001005462";"0";"0";"89";"89";"2021-07-12";"EGA"
"EGAS00001005464";"54";"66";"0";"120";"2021-07-13";"EGA"
"EGAS00001005465";"79";"76";"35";"190";"2021-07-14";"EGA"
"EGAS00001005466";"0";"0";"64";"64";"2021-07-15";"EGA"
"EGAS00001005470";"117";"58";"0";"175";"2021-07-19";"EGA"
"EGAS00001005478";"94";"51";"0";"145";"2021-07-23";"EGA"
"EGAS00001005480";"21";"8";"0";"29";"2021-07-26";"EGA"
"EGAS00001005482";"65";"75";"0";"140";"2021-07-26";"EGA"
"EGAS00001005493";"989";"912";"77";"1978";"2021-07-27";"EGA"
"EGAS00001005495";"109";"52";"6";"167";"2021-07-27";"EGA"
"EGAS00001005496";"3";"0";"0";"3";"2021-07-27";"EGA"
"EGAS00001005498";"0";"74";"0";"74";"2021-07-28";"EGA"
"EGAS00001005499";"35";"48";"0";"83";"2021-07-28";"EGA"
"EGAS00001005502";"7";"3";"0";"10";"2021-07-29";"EGA"
"EGAS00001005507";"94";"40";"0";"134";"2021-07-30";"EGA"
"EGAS00001005511";"383";"217";"0";"600";"2021-07-30";"EGA"
"EGAS00001005512";"383";"217";"0";"600";"2021-07-30";"EGA"
"EGAS00001005513";"18";"6";"0";"24";"2021-08-02";"EGA"
"EGAS00001005516";"76";"43";"2";"121";"2021-08-03";"EGA"
"EGAS00001005517";"0";"1440";"0";"1440";"2021-08-04";"EGA"
"EGAS00001005518";"2";"10";"0";"12";"2021-08-04";"EGA"
"EGAS00001005522";"30";"0";"0";"30";"2021-08-05";"EGA"
"EGAS00001005524";"54";"72";"0";"126";"2021-08-06";"EGA"
"EGAS00001005530";"0";"0";"47";"47";"2021-08-09";"EGA"
"EGAS00001005532";"106";"253";"0";"359";"2021-08-09";"EGA"
"EGAS00001005533";"0";"0";"144";"144";"2021-08-09";"EGA"
"EGAS00001005535";"146";"104";"4";"254";"2021-08-13";"EGA"
"EGAS00001005536";"8";"2";"0";"10";"2021-08-13";"EGA"
"EGAS00001005539";"144";"175";"0";"319";"2021-08-13";"EGA"
"EGAS00001005540";"40";"16";"10";"66";"2021-08-15";"EGA"
"EGAS00001005541";"21";"6";"7";"34";"2021-08-16";"EGA"
"EGAS00001005543";"9";"5";"7";"21";"2021-08-17";"EGA"
"EGAS00001005550";"0";"0";"51";"51";"2021-08-19";"EGA"
"EGAS00001005554";"609";"549";"0";"1158";"2021-08-22";"EGA"
"EGAS00001005556";"0";"0";"876";"876";"2021-08-24";"EGA"
"EGAS00001005558";"76";"17";"0";"93";"2021-08-24";"EGA"
"EGAS00001005560";"0";"0";"62";"62";"2021-08-26";"EGA"
"EGAS00001005565";"0";"0";"54";"54";"2021-08-27";"EGA"
"EGAS00001005569";"78";"77";"0";"155";"2021-08-31";"EGA"
"EGAS00001005573";"67";"69";"0";"136";"2021-09-01";"EGA"
"EGAS00001005577";"0";"36";"0";"36";"2021-09-02";"EGA"
"EGAS00001005579";"0";"0";"79";"79";"2021-09-03";"EGA"
"EGAS00001005582";"9";"27";"0";"36";"2021-09-05";"EGA"
"EGAS00001005583";"27";"18";"0";"45";"2021-09-06";"EGA"
"EGAS00001005588";"14";"14";"17";"45";"2021-09-06";"EGA"
"EGAS00001005591";"6";"3";"0";"9";"2021-09-07";"EGA"
"EGAS00001005593";"19";"5";"1";"25";"2021-09-09";"EGA"
"EGAS00001005596";"0";"0";"57";"57";"2021-09-10";"EGA"
"EGAS00001005597";"0";"1";"0";"1";"2021-09-12";"EGA"
"EGAS00001005600";"14";"2";"0";"16";"2021-09-13";"EGA"
"EGAS00001005601";"0";"350";"0";"350";"2021-09-13";"EGA"
"EGAS00001005604";"84";"45";"1";"130";"2021-09-14";"EGA"
"EGAS00001005605";"2";"3";"0";"5";"2021-09-14";"EGA"
"EGAS00001005606";"95";"27";"17";"139";"2021-09-16";"EGA"
"EGAS00001005610";"0";"0";"2";"2";"2021-09-18";"EGA"
"EGAS00001005612";"17";"7";"0";"24";"2021-09-20";"EGA"
"EGAS00001005613";"0";"0";"1";"1";"2021-09-20";"EGA"
"EGAS00001005616";"140";"49";"0";"189";"2021-09-21";"EGA"
"EGAS00001005618";"0";"0";"1";"1";"2021-09-21";"EGA"
"EGAS00001005626";"0";"688";"0";"688";"2021-09-23";"EGA"
"EGAS00001005627";"76";"69";"0";"145";"2021-09-23";"EGA"
"EGAS00001005632";"83";"121";"0";"204";"2021-09-28";"EGA"
"EGAS00001005633";"12";"12";"0";"24";"2021-09-28";"EGA"
"EGAS00001005634";"4";"1";"0";"5";"2021-09-29";"EGA"
"EGAS00001005638";"64";"8";"0";"72";"2021-09-30";"EGA"
"EGAS00001005640";"64";"0";"0";"64";"2021-09-30";"EGA"
"EGAS00001005647";"22";"64";"0";"86";"2021-10-01";"EGA"
"EGAS00001005648";"0";"0";"32";"32";"2021-10-04";"EGA"
"EGAS00001005653";"0";"2";"0";"2";"2021-10-04";"EGA"
"EGAS00001005655";"85";"70";"0";"155";"2021-10-05";"EGA"
"EGAS00001005656";"28";"21";"24";"73";"2021-10-06";"EGA"
"EGAS00001005662";"41";"6";"0";"47";"2021-10-06";"EGA"
"EGAS00001005673";"0";"1";"0";"1";"2021-10-15";"EGA"
"EGAS00001005685";"6";"0";"0";"6";"2021-10-18";"EGA"
"EGAS00001005689";"0";"9";"0";"9";"2021-10-19";"EGA"
"EGAS00001005690";"2";"2";"3";"7";"2021-10-19";"EGA"
